Manufacturer_name,gear,odometer,year,fuel,Price,Country
Renault,Manual,23.01,2018,Petrol,5110,India
Hyundai,Automatic,17.01,2017,Diesel,14350,India
Maruti,Manual,20.4,2015,Petrol,5950,India
Maruti,Manual,24.3,2017,Diesel,10990,India
Hyundai,Manual,19.67,2016,Diesel,14700,India
Volkswagen,Manual,16.47,2011,Petrol,3850,India
Hyundai,Manual,17.19,2015,Petrol,7350,India
Hyundai,Automatic,17.01,2016,Diesel,13860,India
Toyota,Manual,17.6,2011,Petrol,4130,India
Maruti,Manual,26.8 km/kg,2019,CNG,12880,India
Hyundai,Manual,18.9,2018,Petrol,6790,India
Maruti,Automatic,18.69,2019,Petrol,14350,India
Hyundai,Manual,22.54,2015,Diesel,7168,India
Fiat,Manual,20.3,2012,Diesel,1890,India
Renault,Manual,19.87,2015,Diesel,6650,India
Hyundai,Manual,22.32,2013,Diesel,5460,India
Honda,Automatic,16.8,2010,Petrol,4900,India
Maruti,Manual,20.51,2014,Petrol,4480,India
Mahindra,Manual,16.36,2019,Diesel,21000,India
Mahindra,Manual,18.49,2016,Diesel,7700,India
Maruti,Manual,19,2016,Petrol,6300,India
Hyundai,Manual,18.27,2020,Petrol,13930,India
Hyundai,Automatic,13,2016,Petrol,11200,India
Honda,Manual,17,2018,Petrol,12390,India
Honda,Manual,25.8,2014,Diesel,4480,India
Volkswagen,Manual,22.07,2013,Diesel,5110,India
Toyota,Manual,13,2013,Diesel,15400,India
Maruti,Manual,21.4,2018,Petrol,8260,India
Volkswagen,Manual,15.04,2012,Petrol,3990,India
Maruti,Manual,20.73,2015,Petrol,8050,India
Mahindra,Manual,15.1,2014,Diesel,9450,India
Ford,Manual,23,2017,Diesel,11410,India
Renault,Manual,19.87,2016,Diesel,7574,India
Mahindra,Manual,16,2015,Diesel,12950,India
Hyundai,Automatic,18.9,2017,Petrol,6930,India
Volkswagen,Manual,16.09,2013,Petrol,4690,India
Ford,Manual,15.6,2011,Petrol,3430,India
BMW,Automatic,18.12,2016,Diesel,32200,India
BMW,Automatic,18.12,2019,Diesel,70070,India
Tata,Manual,20.65,2015,Diesel,5250,India
Toyota,Manual,17.71,2011,Petrol,4410,India
Mahindra,Manual,16.55,2012,Diesel,11200,India
Audi,Automatic,12.4,2011,Diesel,15400,India
BMW,Automatic,16.78,2019,Diesel,81340,India
Jeep,Manual,0,2019,Petrol,21000,India
Honda,Automatic,18,2015,Petrol,10710,India
Maruti,Manual,28.09,2017,Diesel,10150,India
Mercedes-Benz,Automatic,13.5,2014,Diesel,64400,India
Maruti,Manual,16.1,2010,Petrol,3500,India
Renault,Manual,25.17,2016,Petrol,2940,India
Maruti,Manual,28.09,2015,Diesel,8330,India
Hyundai,Manual,19.81,2014,Petrol,4172,India
Toyota,Manual,12.99,2013,Diesel,9100,India
BMW,Automatic,20.58,2013,Diesel,16590,India
Mercedes-Benz,Automatic,13,2014,Diesel,26250,India
Hyundai,Automatic,18.15,2019,Petrol,15400,India
Maruti,Manual,25.2,2014,Diesel,5460,India
Ford,Manual,22.77,2016,Diesel,8610,India
Hyundai,Manual,18.27,2019,Petrol,11690,India
Ford,Manual,15.8,2017,Petrol,8372,India
Audi,Automatic,15.17,2015,Diesel,27860,India
Maruti,Manual,24.3,2017,Diesel,10500,India
Chevrolet,Manual,25.44,2013,Diesel,2520,India
Maruti,Manual,26.08 km/kg,2017,CNG,10850,India
Honda,Manual,18,2015,Petrol,6300,India
Honda,Manual,27.3,2016,Diesel,7546,India
Hyundai,Automatic,17.6,2015,Diesel,12600,India
Maruti,Manual,21.4,2018,Petrol,8890,India
Maruti,Manual,19.34,2019,Petrol,13090,India
Nissan,Manual,23.08,2013,Diesel,4200,India
Maruti,Manual,22.9,2011,Diesel,4200,India
Maruti,Manual,24.3,2017,Diesel,9660,India
Ford,Automatic,12.62,2018,Diesel,41300,India
Maruti,Automatic,19.12,2016,Petrol,11550,India
Toyota,Automatic,12.55,2013,Diesel,18130,India
Audi,Automatic,15.17,2014,Diesel,20860,India
Hyundai,Manual,18.6,2014,Petrol,6300,India
Honda,Manual,17.8,2017,Petrol,7140,India
Toyota,Manual,17.6,2011,Petrol,3850,India
Hyundai,Automatic,20.3,2018,Petrol,6860,India
Mercedes-Benz,Automatic,19.27,2017,Diesel,44100,India
Maruti,Manual,19.7,2008,Petrol,1750,India
BMW,Automatic,16.78,2019,Diesel,69440,India
Volkswagen,Automatic,17.21,2015,Petrol,9786,India
Volkswagen,Manual,20.54,2012,Diesel,4060,India
Hyundai,Manual,15.29,2016,Petrol,12250,India
Jaguar,Automatic,16.36,2013,Diesel,29190,India
Maruti,Manual,22.74,2014,Petrol,2800,India
Honda,Manual,25.1,2015,Diesel,8120,India
Mahindra,Automatic,16,2017,Diesel,16450,India
Mini,Automatic,13.79,2017,Petrol,46900,India
BMW,Automatic,22.48,2014,Diesel,26460,India
Mercedes-Benz,Automatic,14.94,2011,Diesel,10500,India
Honda,Manual,10.2,2010,Petrol,4900,India
Mercedes-Benz,Automatic,13,2015,Diesel,29400,India
Maruti,Manual,26.6 km/kg,2015,CNG,3990,India
Maruti,Manual,23.95,2018,Petrol,4900,India
Maruti,Automatic,20.04,2018,Petrol,11900,India
Audi,Automatic,12.07,2013,Diesel,28154,India
Maruti,Manual,28.09,2017,Diesel,10710,India
Mercedes-Benz,Automatic,14.94,2012,Diesel,17500,India
Honda,Automatic,18,2017,Petrol,14350,India
Maruti,Manual,17.5 km/kg,2017,CNG,10850,India
Mahindra,Manual,15.1,2019,Diesel,19390,India
Hyundai,Manual,22.32,2011,Diesel,5600,India
Ford,Manual,23,2014,Diesel,6860,India
Mahindra,Manual,17.21,2012,Diesel,4060,India
Toyota,Manual,17.71,2015,Petrol,6230,India
Mini,Automatic,20.7,2016,Diesel,37450,India
Mahindra,Manual,12.83,2012,Diesel,7000,India
Toyota,Manual,12.99,2011,Diesel,7000,India
Hyundai,Manual,17.01,2014,Petrol,8540,India
Jaguar,Automatic,13.6,2019,Diesel,53200,India
Hyundai,Manual,18.6,2017,Petrol,8330,India
Honda,Manual,17.8,2016,Petrol,8540,India
Maruti,Manual,32.52 km/kg,2015,CNG,4900,India
Tata,Manual,22.3,2014,Diesel,2240,India
Mahindra,Manual,18.15,2016,Petrol,5600,India
Mercedes-Benz,Automatic,19.27,2015,Diesel,20300,India
BMW,Automatic,12.05,2010,Petrol,9450,India
Maruti,Manual,28.4,2019,Diesel,9520,India
Hyundai,Manual,18.27,2019,Petrol,13930,India
Hyundai,Manual,19.67,2018,Diesel,16800,India
Maruti,Manual,23.1,2018,Petrol,5740,India
Honda,Manual,17.8,2017,Petrol,10150,India
Maruti,Manual,28.4,2017,Diesel,5460,India
Hyundai,Manual,24,2014,Diesel,4732,India
Skoda,Automatic,14.67,2016,Petrol,21630,India
Audi,Automatic,14.16,2015,Diesel,31500,India
Mercedes-Benz,Automatic,14.21,2010,Diesel,12250,India
BMW,Automatic,22.69,2011,Diesel,7700,India
Hyundai,Manual,19.81,2013,Petrol,3654,India
Mercedes-Benz,Automatic,17.9,2017,Diesel,63000,India
Skoda,Automatic,13.7,2014,Petrol,15400,India
Honda,Manual,17.4,2017,Petrol,10430,India
Toyota,Manual,11.5,2009,Diesel,10122,India
Audi,Automatic,17.68,2014,Diesel,26390,India
Renault,Manual,23.01,2017,Petrol,5250,India
Renault,Manual,19.64,2013,Diesel,5390,India
Hyundai,Manual,17,2010,Petrol,3430,India
Maruti,Manual,17.8,2015,Diesel,6300,India
Toyota,Automatic,14.28,2015,Petrol,14700,India
Mercedes-Benz,Automatic,15.04,2016,Petrol,51450,India
Skoda,Automatic,14.84,2017,Petrol,11130,India
Honda,Manual,25.8,2014,Diesel,4186,India
Hyundai,Manual,20.36,2011,Petrol,3290,India
Toyota,Manual,12.99,2013,Diesel,9660,India
Maruti,Manual,28.09,2017,Diesel,9100,India
Maruti,Manual,23.2,2012,Diesel,4200,India
Hyundai,Manual,17,2009,Petrol,3220,India
Maruti,Manual,25.2,2016,Diesel,6090,India
Mercedes-Benz,Automatic,15.5,2015,Petrol,18900,India
Maruti,Manual,21.4,2016,Petrol,8680,India
Maruti,Manual,22,2019,Petrol,7700,India
Volkswagen,Manual,14,2010,Petrol,4340,India
Skoda,Automatic,14.7,2014,Petrol,13230,India
Nissan,Manual,18.06,2012,Petrol,2660,India
Honda,Manual,19.4,2014,Petrol,3934,India
Hyundai,Manual,19.81,2015,Petrol,4522,India
Isuzu,Manual,12.4,2016,Diesel,18060,India
Maruti,Manual,20.85,2015,Petrol,7350,India
Hyundai,Automatic,18.6,2018,Petrol,11060,India
Audi,Automatic,20.38,2014,Diesel,21700,India
Hyundai,Manual,13.9,2008,Petrol,2660,India
Mercedes-Benz,Automatic,19.27,2018,Diesel,46900,India
Audi,Automatic,15.17,2017,Diesel,31850,India
Mini,Automatic,17.54,2017,Petrol,45500,India
Maruti,Manual,23.26,2008,Petrol,2520,India
Hyundai,Manual,18.6,2017,Petrol,8750,India
Toyota,Manual,21.43,2011,Diesel,4550,India
Honda,Manual,27.3,2016,Diesel,5600,India
Toyota,Manual,12.99,2014,Diesel,11550,India
Mercedes-Benz,Automatic,11.3,2013,Diesel,44100,India
Hyundai,Manual,15.8,2015,Petrol,11760,India
Hyundai,Manual,17.43,2015,Petrol,8120,India
Hyundai,Automatic,18.15,2019,Petrol,14000,India
Hyundai,Manual,20.36,2013,Petrol,3780,India
BMW,Automatic,18.12,2017,Diesel,43400,India
Audi,Automatic,17.11,2014,Diesel,17850,India
Renault,Manual,20.45,2016,Diesel,8190,India
Maruti,Automatic,23.95,2016,Petrol,4690,India
Ford,Manual,22.7,2014,Diesel,7350,India
Maruti,Manual,18.9,2014,Petrol,4410,India
Maruti,Manual,17.8,2014,Diesel,5530,India
Honda,Manual,19.4,2012,Petrol,3500,India
Porsche,Automatic,15.15,2012,Diesel,36050,India
Audi,Automatic,12.07,2016,Diesel,43750,India
Hyundai,Manual,21.1,2014,Petrol,3500,India
Hyundai,Automatic,13,2018,Petrol,17430,India
Land,Automatic,12.65,2016,Diesel,83300,India
Ford,Manual,13.8,2007,Petrol,1680,India
Hyundai,Manual,19.67,2018,Diesel,16450,India
Maruti,Automatic,21.4,2016,Petrol,9100,India
Toyota,Manual,16.78,2011,Petrol,3920,India
Honda,Automatic,15.5,2015,Petrol,5600,India
Hyundai,Manual,22.54,2014,Diesel,7000,India
Toyota,Manual,14.53,2012,Petrol,6580,India
Maruti,Manual,20.85,2017,Petrol,7140,India
Maruti,Manual,24.52,2019,Diesel,14700,India
Nissan,Manual,23.08,2014,Diesel,4200,India
Maruti,Manual,28.09,2017,Diesel,9842,India
Maruti,Manual,33.54 km/kg,2012,CNG,3850,India
Hyundai,Manual,17.01,2017,Petrol,10500,India
Maruti,Manual,21.94 km/kg,2018,CNG,4802,India
Kia,Manual,20.8,2019,Diesel,23450,India
Maruti,Manual,20.73,2015,Petrol,7210,India
Honda,Automatic,21,2019,Diesel,13020,India
Hyundai,Manual,22.32,2013,Diesel,6300,India
Mahindra,Manual,17,2020,Petrol,13300,India
Maruti,Manual,23.95,2019,Petrol,5250,India
Toyota,Manual,13.68,2017,Diesel,20300,India
Hyundai,Manual,18.6,2019,Petrol,8736,India
Maruti,Manual,28.4,2016,Diesel,7700,India
BMW,Automatic,22.48,2021,Diesel,67900,India
BMW,Automatic,18.88,2013,Diesel,20440,India
Renault,Manual,25.17,2018,Petrol,3458,India
Toyota,Automatic,12.55,2014,Diesel,22260,India
Hyundai,Manual,24,2015,Diesel,4900,India
Hyundai,Manual,20.36,2011,Petrol,2786,India
Toyota,Automatic,12.55,2013,Diesel,17920,India
Maruti,Manual,21.4,2016,Petrol,8106,India
Volkswagen,Manual,16.2,2015,Petrol,6650,India
Mahindra,Manual,15.1,2011,Diesel,6300,India
Maruti,Manual,22,2018,Petrol,7910,India
Ford,Manual,22.77,2015,Diesel,7910,India
Maruti,Manual,23.4,2014,Diesel,5040,India
Jaguar,Automatic,16.36,2015,Diesel,29400,India
Maruti,Manual,20.73,2015,Petrol,7700,India
Mahindra,Automatic,16,2017,Diesel,16730,India
Hyundai,Manual,18.9,2016,Petrol,6300,India
Mahindra,Manual,16,2015,Diesel,12600,India
Honda,Manual,17.4,2018,Petrol,12250,India
Renault,Manual,25.17,2016,Petrol,3710,India
BMW,Automatic,18.88,2013,Diesel,15092,India
Hyundai,Manual,18.9,2015,Petrol,6076,India
Toyota,Manual,12.8,2015,Diesel,12390,India
Hyundai,Manual,18.27,2019,Petrol,14560,India
Hyundai,Manual,18.5,2011,Petrol,3780,India
Toyota,Automatic,19.16,2016,Petrol,27300,India
Nissan,Manual,16.95,2013,Petrol,4886,India
Datsun,Manual,21.7,2016,Petrol,4550,India
Maruti,Manual,20.92,2013,Petrol,3150,India
Hyundai,Manual,18.6,2018,Petrol,8610,India
Honda,Manual,17,2011,Petrol,4900,India
Hyundai,Manual,20.3,2017,Petrol,4368,India
Maruti,Manual,19.3,2015,Diesel,6860,India
Hyundai,Manual,17.01,2015,Petrol,8750,India
Volkswagen,Manual,15.04,2014,Petrol,6300,India
Hyundai,Automatic,16.95,2011,Petrol,3640,India
Toyota,Manual,17.6,2012,Petrol,4830,India
Mercedes-Benz,Automatic,10,2012,Diesel,16170,India
Hyundai,Manual,20.3,2013,Petrol,3150,India
Mahindra,Manual,15.4,2017,Diesel,15680,India
Maruti,Manual,20.89,2017,Petrol,7630,India
Mercedes-Benz,Automatic,13,2014,Diesel,34860,India
Honda,Manual,19.4,2013,Petrol,4200,India
Volkswagen,Manual,20.14,2014,Diesel,6510,India
Maruti,Manual,16.1,2010,Petrol,3360,India
Audi,Automatic,16.77,2015,Diesel,62300,India
Hyundai,Manual,20.14,2016,Petrol,6230,India
Hyundai,Manual,22.32,2013,Diesel,6440,India
Honda,Manual,26,2016,Diesel,12600,India
Maruti,Manual,20.51,2015,Petrol,4550,India
Mercedes-Benz,Automatic,19.71,2017,Diesel,39200,India
Honda,Manual,25.6,2018,Diesel,13160,India
Ford,Manual,19,2020,Petrol,7980,India
Maruti,Manual,33.54 km/kg,2017,CNG,5250,India
Maruti,Manual,19.34,2017,Petrol,10500,India
Mercedes-Benz,Automatic,19,2019,Diesel,105000,India
BMW,Automatic,16.46,2011,Diesel,23030,India
Volkswagen,Manual,16.09,2015,Petrol,6930,India
Toyota,Manual,13.68,2018,Diesel,16716,India
Ford,Manual,23,2019,Diesel,13650,India
Toyota,Manual,17.6,2011,Petrol,3990,India
Honda,Manual,17,2009,Petrol,4130,India
Maruti,Manual,21.56,2019,Petrol,11550,India
Kia,Manual,16.8,2020,Petrol,18060,India
Toyota,Automatic,12.9,2018,Diesel,41300,India
Audi,Automatic,17.11,2013,Diesel,18900,India
Maruti,Manual,20.73,2019,Petrol,11886,India
Tata,Manual,17,2018,Petrol,9800,India
Maruti,Manual,30.46 km/kg,2012,CNG,2450,India
Hyundai,Manual,23.7,2019,Diesel,12600,India
Hyundai,Manual,19.81,2014,Petrol,3710,India
Hyundai,Manual,21.1,2016,Petrol,3150,India
Audi,Automatic,17.68,2012,Diesel,18550,India
Volkswagen,Manual,14.69,2012,Petrol,6650,India
Maruti,Manual,19.1,2014,Petrol,5600,India
Mahindra,Manual,16,2017,Diesel,18900,India
Honda,Manual,17.8,2017,Petrol,6790,India
Hyundai,Manual,19.81,2008,Petrol,2310,India
Honda,Manual,17,2008,Petrol,3080,India
Honda,Manual,18.7,2017,Petrol,7350,India
Tata,Manual,13.7,2012,Diesel,4550,India
BMW,Automatic,10.37,2016,Petrol,67200,India
Honda,Manual,17.8,2016,Petrol,9940,India
Mahindra,Manual,25.32,2018,Diesel,6300,India
Toyota,Manual,17.71,2013,Petrol,4130,India
Volvo,Automatic,21.7,2012,Diesel,10500,India
Hyundai,Manual,19.81,2012,Petrol,3220,India
BMW,Automatic,16.07,2012,Diesel,17500,India
Audi,Automatic,19.2,2018,Diesel,64400,India
Hyundai,Manual,18.9,2014,Petrol,5250,India
Ford,Manual,25.83,2016,Diesel,6090,India
Hyundai,Manual,17.01,2016,Petrol,9800,India
Maruti,Manual,28.4,2014,Diesel,5040,India
Honda,Manual,17,2009,Petrol,3780,India
Renault,Manual,19.87,2012,Diesel,5180,India
Maruti,Manual,28.4,2017,Diesel,7350,India
Toyota,Manual,12.99,2012,Diesel,8050,India
Maruti,Manual,21.01,2016,Petrol,6860,India
Hyundai,Manual,20.14,2018,Petrol,7000,India
Maruti,Manual,20.92,2011,Petrol,2590,India
Skoda,Manual,21.14,2015,Diesel,6986,India
Hyundai,Manual,18.27,2019,Petrol,14350,India
Hyundai,Automatic,22,2018,Diesel,15260,India
BMW,Automatic,13.38,2019,Diesel,113400,India
Maruti,Manual,27.39,2017,Diesel,8386,India
Hyundai,Manual,0,2006,Petrol,98000,India
Maruti,Manual,20.51,2014,Petrol,4200,India
Mercedes-Benz,Automatic,16.1,2017,Diesel,57400,India
Maruti,Automatic,19.56,2017,Petrol,9800,India
Maruti,Automatic,24.3,2019,Diesel,12600,India
Mahindra,Manual,18.49,2017,Diesel,7770,India
Hyundai,Manual,18.9,2014,Petrol,5600,India
Honda,Manual,26,2014,Diesel,6930,India
Land,Automatic,18,2018,Diesel,55720,India
Honda,Manual,18.6,2015,Petrol,4970,India
BMW,Automatic,13.2,2013,Diesel,11690,India
Toyota,Automatic,12.55,2015,Diesel,27160,India
Ford,Automatic,11.4,2012,Diesel,10500,India
Honda,Manual,17.4,2017,Petrol,10850,India
Toyota,Automatic,12.9,2018,Diesel,42000,India
Honda,Manual,17,2010,Petrol,4130,India
Maruti,Manual,24.3,2018,Diesel,10430,India
BMW,Automatic,17.05,2011,Diesel,9800,India
Maruti,Manual,23.2,2015,Diesel,4900,India
Maruti,Manual,24.3,2017,Diesel,12068,India
Maruti,Manual,24.3,2016,Diesel,9450,India
Hyundai,Manual,19.81,2016,Petrol,5250,India
Hyundai,Manual,24,2018,Diesel,7700,India
BMW,Automatic,11.31,2019,Petrol,79800,India
Honda,Manual,17,2008,Petrol,3360,India
Maruti,Manual,24.3,2017,Diesel,10850,India
Honda,Manual,26,2014,Diesel,6650,India
Toyota,Automatic,14.28,2017,Petrol,21350,India
Hyundai,Manual,17.92,2007,Petrol,128800,India
Jaguar,Automatic,13.6,2019,Diesel,44800,India
Hyundai,Manual,19.67,2015,Diesel,12530,India
BMW,Automatic,22.48,2018,Diesel,51800,India
Maruti,Manual,28.4,2018,Diesel,8400,India
Maruti,Manual,28.09,2016,Diesel,8540,India
Honda,Manual,17.4,2017,Petrol,10640,India
Hyundai,Manual,17.01,2013,Petrol,6300,India
Audi,Automatic,15.73,2015,Diesel,27440,India
Renault,Manual,20.45,2014,Diesel,6300,India
Ford,Manual,22.77,2015,Diesel,8050,India
Maruti,Manual,24.7,2020,Petrol,5040,India
Hyundai,Manual,18.6,2016,Petrol,7700,India
Maruti,Manual,21.21,2016,Petrol,6440,India
Maruti,Manual,28.09,2015,Diesel,6510,India
Hyundai,Manual,24,2013,Diesel,4480,India
Hyundai,Manual,23.9,2016,Diesel,8400,India
BMW,Automatic,12.05,2010,Petrol,9100,India
Hyundai,Manual,17,2006,Petrol,109200,India
Honda,Automatic,12,2017,Petrol,24850,India
BMW,Automatic,14.69,2013,Diesel,24220,India
Hyundai,Manual,19.67,2015,Diesel,12250,India
Maruti,Manual,28.09,2017,Diesel,9100,India
Maruti,Manual,18.9,2016,Petrol,5110,India
Maruti,Manual,18.9,2012,Petrol,3430,India
Audi,Automatic,14.16,2013,Diesel,21630,India
Maruti,Automatic,21.4,2018,Petrol,9380,India
Volkswagen,Manual,20.14,2014,Diesel,4830,India
Maruti,Manual,20.51,2018,Petrol,5600,India
Skoda,Manual,21.14,2017,Diesel,9030,India
Honda,Manual,25.8,2015,Diesel,4480,India
Maruti,Manual,21.79,2017,Petrol,5040,India
Mercedes-Benz,Automatic,14.21,2015,Diesel,28700,India
Volvo,Automatic,17.2,2020,Diesel,112000,India
Hyundai,Manual,19.1,2016,Petrol,5740,India
Ford,Manual,25.83,2015,Diesel,5740,India
Toyota,Automatic,14.53,2011,Petrol,6300,India
Hyundai,Manual,17.92,2008,Petrol,133000,India
Toyota,Manual,23.59,2012,Diesel,4550,India
Maruti,Automatic,28.4,2017,Diesel,9100,India
Mahindra,Manual,14.02,2014,Diesel,5950,India
Land,Automatic,0,2013,Diesel,30100,India
Maruti,Manual,24.3,2016,Diesel,9450,India
Honda,Manual,18.7,2016,Petrol,7140,India
Tata,Manual,14,2013,Diesel,5488,India
Maruti,Manual,19.1,2013,Petrol,5390,India
Maruti,Manual,22.74,2016,Petrol,4186,India
Jaguar,Automatic,13.6,2017,Petrol,37800,India
Hyundai,Manual,20.36,2014,Petrol,5110,India
Mitsubishi,Manual,13.5,2013,Diesel,13300,India
Honda,Manual,13.5,2006,Petrol,2100,India
Honda,Automatic,18.1,2019,Petrol,11760,India
Honda,Automatic,16.5,2014,Petrol,6300,India
Honda,Manual,12.8,2011,Petrol,7560,India
Datsun,Manual,22.7,2016,Petrol,3010,India
Honda,Manual,27.3,2015,Diesel,7350,India
Honda,Manual,17,2009,Petrol,3640,India
Maruti,Manual,16.02,2014,Petrol,6930,India
Honda,Manual,14.8,2009,Petrol,4130,India
Honda,Automatic,11.1,2015,Petrol,16590,India
Mercedes-Benz,Automatic,14.21,2012,Diesel,18200,India
Ford,Manual,25.83,2016,Diesel,6300,India
Mercedes-Benz,Automatic,12.33,2015,Petrol,27160,India
Hyundai,Manual,21.1,2018,Petrol,3780,India
Ford,Manual,23,2016,Diesel,8400,India
Maruti,Manual,20.89,2019,Petrol,8400,India
Volkswagen,Manual,16.47,2010,Petrol,2800,India
Honda,Manual,17,2009,Petrol,3570,India
Toyota,Automatic,14.28,2016,Petrol,16450,India
Chevrolet,Manual,25.44,2012,Diesel,2800,India
Volkswagen,Manual,22.07,2016,Diesel,5418,India
Tata,Manual,13.7,2010,Diesel,6300,India
Maruti,Manual,26.2 km/kg,2013,CNG,3850,India
Maruti,Automatic,20.51,2017,Petrol,6160,India
Maruti,Manual,21.1,2011,Petrol,3150,India
Hyundai,Automatic,17.01,2016,Diesel,13986,India
Toyota,Manual,13,2012,Diesel,15400,India
Toyota,Manual,21.01,2019,Petrol,11200,India
Lexus,Automatic,22.37,2017,Petrol,57400,India
Maruti,Manual,23.2,2013,Diesel,3570,India
Hyundai,Manual,18.9,2015,Petrol,5670,India
Audi,Automatic,18.25,2016,Diesel,25900,India
Maruti,Manual,19.7,2007,Petrol,1400,India
Maruti,Manual,18.2,2008,Petrol,1540,India
Hyundai,Manual,17.43,2015,Petrol,8680,India
Hyundai,Manual,18.9 km/kg,2018,CNG,6860,India
Hyundai,Manual,22,2013,Petrol,3500,India
Mercedes-Benz,Automatic,14.21,2011,Diesel,13300,India
Tata,Manual,23.57,2011,Diesel,126000,India
Volkswagen,Manual,16.2,2016,Petrol,7000,India
Jaguar,Automatic,14.47,2015,Diesel,60200,India
Honda,Manual,16.8,2013,Petrol,5488,India
Hyundai,Manual,22.32,2012,Diesel,5250,India
Hyundai,Manual,21.38,2017,Diesel,12600,India
Hyundai,Manual,18.9,2020,Petrol,7154,India
Maruti,Manual,21.4,2016,Petrol,7700,India
Maruti,Manual,26.6 km/kg,2018,CNG,6090,India
Ford,Manual,15.9,2016,Petrol,9520,India
Mercedes-Benz,Automatic,10,2012,Diesel,14700,India
BMW,Automatic,16.07,2011,Diesel,9660,India
Maruti,Automatic,22,2018,Petrol,9800,India
Mahindra,Manual,15.4,2018,Diesel,12600,India
Maruti,Manual,19.34,2019,Petrol,13986,India
Audi,Automatic,12.8,2013,Diesel,35000,India
Hyundai,Manual,17.01,2013,Petrol,5180,India
Hyundai,Manual,24,2013,Diesel,4410,India
Maruti,Manual,19.34,2018,Petrol,10150,India
Ford,Manual,20,2011,Diesel,2590,India
Skoda,Manual,20.5,2013,Diesel,5110,India
Maruti,Manual,24.3,2018,Diesel,9030,India
Mahindra,Manual,15.4,2015,Diesel,15680,India
Hyundai,Manual,13.44,2012,Petrol,9100,India
Maruti,Manual,20.77,2015,Diesel,7350,India
Maruti,Manual,17.5,2018,Petrol,10290,India
Hyundai,Manual,21.1,2015,Petrol,3430,India
Toyota,Manual,13,2015,Diesel,21700,India
Maruti,Manual,15.5,2010,Petrol,3640,India
Audi,Automatic,14.16,2012,Diesel,15680,India
Renault,Manual,19.87,2015,Diesel,6930,India
Honda,Manual,17.4,2018,Petrol,9100,India
Renault,Automatic,19.87,2017,Diesel,9660,India
Maruti,Manual,19.7,2007,Petrol,1400,India
Ford,Manual,22.77,2016,Diesel,8260,India
Chevrolet,Manual,22.1,2013,Diesel,5250,India
Volkswagen,Automatic,17.21,2015,Petrol,8330,India
Hyundai,Manual,23.7,2019,Diesel,15190,India
Maruti,Manual,15.37,2016,Petrol,4060,India
Porsche,Automatic,17.85,2014,Diesel,68250,India
Renault,Manual,20.45,2014,Diesel,6300,India
