price,year,manufacturer_name,fuel,odometer,gear,country
1400,2009,buick,gas,132000.0,automatic,US
1300,2013,chevrolet,gas,126000.0,automatic,US
6850,2009,buick,gas,159000.0,automatic,US
4650,2010,dodge,gas,150000.0,automatic,US
31990,2016,chevrolet,diesel,195767.0,automatic,US
6900,2008,ford,gas,160000.0,automatic,US
2850,2004,dodge,gas,130000.0,automatic,US
26995,2012,chevrolet,gas,159996.0,automatic,US
29995,2013,chevrolet,diesel,219682.0,automatic,US
5000,1995,ram,diesel,227321.0,other,US
8600,2017,hyundai,gas,54526.0,automatic,US
16995,2014,volkswagen,diesel,71395.0,automatic,US
12995,2014,volkswagen,gas,97428.0,automatic,US
7995,2006,volkswagen,diesel,86543.0,manual,US
6600,2015,volkswagen,gas,29042.0,manual,US
6995,2012,volkswagen,gas,132960.0,automatic,US
11995,2013,volkswagen,diesel,40380.0,automatic,US
6995,2007,volkswagen,gas,134225.0,automatic,US
6550,2005,honda,gas,171246.0,automatic,US
5900,2014,nissan,gas,134.0,automatic,US
7995,2001,toyota,gas,274980.0,automatic,US
9995,2006,toyota,gas,129813.0,automatic,US
9995,2004,lexus,gas,164460.0,automatic,US
7995,2004,nissan,gas,162443.0,automatic,US
7850,2008,jeep,gas,150000.0,automatic,US
5200,2008,dodge,gas,150000.0,automatic,US
22000,2010,ford,gas,130000.0,automatic,US
3700,2010,nissan,gas,168741.0,automatic,US
4500,2003,jaguar,gas,97500.0,automatic,US
4850,2005,acura,gas,165000.0,automatic,US
2500,2003,mitsubishi,gas,162708.0,automatic,US
17800,2018,subaru,gas,31887.0,automatic,US
3100,2009,chevrolet,gas,115000.0,automatic,US
4900,2001,chevrolet,gas,130000.0,automatic,US
2850,2002,mercury,gas,102000.0,automatic,US
3850,2010,chevrolet,gas,115000.0,automatic,US
10500,2011,rover,gas,156000.0,automatic,US
12500,1993,ram,diesel,217000.0,automatic,US
4650,2002,lincoln,gas,90000.0,automatic,US
13999,2013,lexus,hybrid,132000.0,automatic,US
3450,2005,honda,gas,199000.0,automatic,US
22500,2013,jeep,gas,130000.0,manual,US
5000,2013,kia,gas,81000.0,manual,US
18000,2011,chevrolet,gas,130000.0,automatic,US
1500,2013,chevrolet,gas,131000.0,automatic,US
2000,2013,hyundai,gas,121000.0,automatic,US
1500,2012,nissan,gas,143000.0,automatic,US
12955,2005,porsche,gas,264245.0,automatic,US
9200,2017,toyota,gas,44369.0,manual,US
1200,2000,toyota,gas,250000.0,automatic,US
9800,2013,chevrolet,gas,98500.0,automatic,US
6000,2010,nissan,gas,54600.0,automatic,US
19968,2015,lexus,gas,80658.0,automatic,US
5500,2012,hyundai,gas,130000.0,manual,US
2000,2001,chevrolet,gas,260000.0,automatic,US
3700,2001,honda,gas,190000.0,automatic,US
5000,2014,nissan,gas,85000.0,automatic,US
9000,2011,toyota,gas,123000.0,automatic,US
13000,2002,lincoln,gas,69800.0,automatic,US
3995,2012,nissan,gas,58310.0,automatic,US
3900,1997,ram,gas,117000.0,automatic,US
22500,2016,ford,gas,93314.0,automatic,US
17000,2015,toyota,gas,42700.0,automatic,US
13000,2002,lincoln,gas,69800.0,automatic,US
3650,2005,acura,gas,148000.0,automatic,US
5000,2003,dodge,gas,156000.0,manual,US
3250,2004,nissan,gas,126000.0,automatic,US
2900,2007,pontiac,gas,130000.0,automatic,US
10900,2014,buick,gas,95000.0,automatic,US
30000,2003,mercedes-benz,gas,224155.0,automatic,US
24500,2013,bmw,gas,76000.0,automatic,US
3500,2006,bmw,gas,93000.0,automatic,US
21500,2007,toyota,gas,137250.0,automatic,US
6800,2012,nissan,gas,68000.0,automatic,US
7500,2007,ford,gas,205000.0,automatic,US
15900,2012,chevrolet,gas,121000.0,automatic,US
36495,2017,ford,diesel,179232.0,automatic,US
5299,2010,chevrolet,gas,110902.0,automatic,US
16500,2020,honda,gas,12582.0,automatic,US
8799,2012,toyota,gas,115000.0,automatic,US
7999,2011,bmw,gas,98226.0,automatic,US
8250,2009,acura,gas,176500.0,automatic,US
12500,2007,chevrolet,gas,143000.0,automatic,US
10998,2016,honda,gas,62429.0,automatic,US
5900,2010,honda,gas,110663.0,automatic,US
14500,2007,chevrolet,gas,148700.0,automatic,US
4900,2011,gmc,gas,170000.0,automatic,US
9250,2011,acura,gas,130000.0,automatic,US
4000,2008,ford,gas,191954.0,automatic,US
2500,1992,jeep,gas,250000.0,automatic,US
2500,2002,honda,gas,134700.0,automatic,US
7200,2007,toyota,gas,183000.0,automatic,US
8500,2002,rover,gas,132250.0,automatic,US
8000,2012,nissan,gas,62474.0,automatic,US
4995,2006,volkswagen,diesel,147460.0,automatic,US
5995,2012,subaru,gas,110320.0,automatic,US
4500,2014,nissan,gas,172000.0,manual,US
9700,2011,audi,gas,155829.0,automatic,US
13995,2015,gmc,gas,110520.0,automatic,US
15500,2011,gmc,gas,147000.0,automatic,US
5200,2002,ford,gas,241031.0,automatic,US
15995,2017,dodge,gas,98000.0,automatic,US
3500,2007,chrysler,gas,227801.0,automatic,US
8800,2012,dodge,gas,169697.0,automatic,US
7950,2002,bmw,gas,73204.0,automatic,US
2000,1996,chevrolet,gas,147000.0,automatic,US
10300,2011,nissan,gas,57800.0,automatic,US
11000,2011,buick,gas,111099.0,automatic,US
17995,2013,honda,gas,83800.0,automatic,US
6000,2013,nissan,gas,109000.0,automatic,US
7400,1998,jeep,gas,78000.0,automatic,US
9500,2011,jeep,gas,135000.0,automatic,US
1500,1993,ford,gas,270000.0,automatic,US
5000,2001,toyota,gas,185000.0,automatic,US
9995,2016,honda,hybrid,55183.0,automatic,US
6500,2012,honda,gas,177000.0,automatic,US
13995,2017,honda,gas,48845.0,automatic,US
21995,2006,ford,diesel,114808.0,automatic,US
4400,2006,ford,gas,160000.0,automatic,US
2300,2007,ford,gas,156000.0,automatic,US
4400,2010,mazda,gas,178000.0,automatic,US
14500,2003,gmc,gas,105000.0,automatic,US
3800,2002,ford,gas,140000.0,manual,US
4900,2012,nissan,gas,162000.0,automatic,US
24900,2013,chevrolet,diesel,147000.0,automatic,US
4250,2005,chevrolet,gas,153000.0,automatic,US
16900,2015,ford,gas,160000.0,automatic,US
7700,2009,cadillac,gas,139000.0,automatic,US
5995,2008,honda,gas,176078.0,automatic,US
15300,2013,ford,other,103500.0,automatic,US
27500,2016,bmw,hybrid,63225.0,automatic,US
26900,2015,ford,gas,129000.0,automatic,US
7500,2006,volvo,gas,106080.0,automatic,US
8650,2015,kia,gas,165558.0,automatic,US
6990,2009,volvo,gas,161753.0,automatic,US
7995,2009,mercedes-benz,gas,137328.0,automatic,US
10990,2006,ram,gas,128290.0,automatic,US
9995,2011,volvo,gas,130749.0,automatic,US
9998,2013,mazda,gas,145290.0,automatic,US
15900,2013,toyota,gas,119120.0,automatic,US
10900,2012,audi,gas,136418.0,automatic,US
9500,2011,infiniti,gas,142665.0,automatic,US
6600,2013,hyundai,gas,154111.0,automatic,US
7998,2011,nissan,gas,117053.0,automatic,US
4400,2003,mercedes-benz,gas,181098.0,automatic,US
4500,2003,mercedes-benz,gas,204487.0,automatic,US
24900,2015,chevrolet,gas,113000.0,automatic,US
16500,2008,ram,diesel,240000.0,automatic,US
6998,2012,ford,gas,92153.0,automatic,US
24988,2014,gmc,gas,140000.0,automatic,US
2100,2002,mazda,gas,160000.0,automatic,US
14988,2014,bmw,gas,50000.0,automatic,US
2599,1999,chevrolet,gas,200000.0,automatic,US
5300,2010,ford,gas,93089.0,automatic,US
3700,2006,ford,gas,248078.0,automatic,US
7500,2014,bmw,gas,102000.0,automatic,US
19988,2010,jeep,gas,100000.0,automatic,US
8500,2009,toyota,gas,148000.0,automatic,US
18000,2001,ford,diesel,222758.0,automatic,US
3500,2006,bmw,gas,93000.0,automatic,US
5500,2007,chevrolet,gas,212079.0,automatic,US
13950,2015,ford,gas,224000.0,automatic,US
8500,2015,ford,gas,237000.0,automatic,US
8995,2012,cadillac,gas,116500.0,automatic,US
5900,2013,ford,gas,130000.0,manual,US
13995,2010,toyota,gas,154061.0,automatic,US
14995,2012,subaru,gas,94805.0,manual,US
19995,2013,toyota,gas,204412.0,automatic,US
12995,2012,subaru,gas,143745.0,manual,US
7950,2005,lexus,gas,189000.0,automatic,US
3000,2008,ford,gas,170000.0,automatic,US
15999,2013,mercedes-benz,gas,61500.0,automatic,US
10500,2011,toyota,gas,120135.0,automatic,US
3700,2008,volvo,gas,158435.0,automatic,US
9998,2011,bmw,gas,82978.0,automatic,US
5650,2010,dodge,gas,159000.0,automatic,US
4950,2013,ford,gas,172000.0,automatic,US
3500,2005,nissan,gas,139350.0,automatic,US
14900,2001,ram,diesel,187403.0,automatic,US
7450,2007,chevrolet,gas,195906.0,automatic,US
14500,2012,honda,gas,90293.0,manual,US
11500,2013,nissan,gas,116125.0,automatic,US
27800,2020,nissan,gas,20000.0,automatic,US
8900,2008,toyota,gas,12400.0,automatic,US
14500,2015,hyundai,gas,68000.0,automatic,US
17000,2007,ford,diesel,175286.0,automatic,US
21500,2015,toyota,gas,91400.0,automatic,US
8497,2009,cadillac,gas,143608.0,automatic,US
9997,2011,dodge,gas,8720.0,automatic,US
7495,2017,honda,gas,97000.0,manual,US
6000,1996,chevrolet,gas,200000.0,automatic,US
15000,2014,ford,gas,49000.0,automatic,US
4990,2010,chrysler,gas,122162.0,automatic,US
15300,2018,subaru,gas,26700.0,manual,US
29995,2014,mercedes-benz,gas,70386.0,automatic,US
7999,2013,ford,gas,110000.0,automatic,US
12995,2009,mercedes-benz,gas,115565.0,automatic,US
14500,2011,lexus,gas,163691.0,automatic,US
9995,2006,toyota,gas,263624.0,automatic,US
12995,2014,volvo,gas,67581.0,automatic,US
8500,2012,nissan,gas,81200.0,automatic,US
21995,2007,chrysler,gas,57000.0,automatic,US
24000,2017,honda,gas,29000.0,manual,US
20999,2015,chevrolet,gas,183906.0,automatic,US
3300,2007,dodge,gas,156000.0,automatic,US
7950,2012,nissan,gas,101400.0,manual,US
6476,2012,ford,gas,49206.0,automatic,US
18995,2008,lexus,gas,149951.0,automatic,US
3500,2006,bmw,gas,93000.0,automatic,US
12000,2009,ford,gas,194829.0,automatic,US
14500,2014,ford,gas,226919.0,automatic,US
18995,2008,lexus,gas,149951.0,automatic,US
15900,2012,chevrolet,gas,121000.0,automatic,US
5190,2014,chevrolet,gas,123000.0,automatic,US
30000,2014,mercedes-benz,diesel,21750.0,automatic,US
6450,2002,toyota,gas,202683.0,automatic,US
13999,2012,gmc,gas,145855.0,automatic,US
13899,2014,cadillac,gas,114356.0,automatic,US
5995,2010,nissan,gas,148000.0,manual,US
7995,2013,hyundai,gas,65000.0,automatic,US
8995,2010,honda,gas,124000.0,automatic,US
2795,2003,chevrolet,gas,137005.0,automatic,US
6495,2000,jaguar,gas,124000.0,automatic,US
6750,2009,toyota,gas,156000.0,automatic,US
4150,2008,kia,gas,100000.0,automatic,US
11495,2016,subaru,gas,71000.0,automatic,US
10750,2015,ford,gas,39000.0,automatic,US
16995,2008,chevrolet,gas,51000.0,automatic,US
3750,2008,chevrolet,gas,120000.0,manual,US
7660,2013,mini,gas,87300.0,manual,US
5495,2015,fiat,gas,61000.0,manual,US
5750,2012,chevrolet,gas,131800.0,manual,US
6250,2014,ford,gas,70000.0,automatic,US
8950,2007,ram,gas,151900.0,manual,US
9450,2014,mini,gas,121300.0,automatic,US
10950,2012,bmw,gas,121700.0,manual,US
6960,2013,ford,gas,95000.0,manual,US
5950,2007,toyota,gas,181200.0,automatic,US
9950,2012,volkswagen,diesel,70000.0,automatic,US
10500,2015,honda,gas,170204.0,automatic,US
8950,2010,volkswagen,gas,118000.0,automatic,US
5995,2010,nissan,gas,149000.0,automatic,US
18995,2017,subaru,gas,84000.0,manual,US
16500,2014,honda,gas,99000.0,automatic,US
5495,2013,ford,gas,117000.0,automatic,US
3995,2006,chrysler,gas,108000.0,automatic,US
9300,2005,infiniti,gas,150000.0,automatic,US
12995,2003,ford,gas,64000.0,automatic,US
4995,2008,dodge,gas,122000.0,automatic,US
5995,2001,dodge,gas,80000.0,automatic,US
13995,2013,chevrolet,gas,128000.0,automatic,US
5250,2010,mazda,gas,156000.0,automatic,US
8995,2013,volvo,gas,150000.0,automatic,US
10995,2011,honda,gas,146000.0,automatic,US
11850,2011,jaguar,gas,90530.0,automatic,US
11995,2011,toyota,gas,81000.0,automatic,US
20850,2010,porsche,gas,125770.0,automatic,US
9590,2011,honda,gas,88670.0,automatic,US
8990,2013,toyota,hybrid,98500.0,automatic,US
11495,2012,cadillac,gas,141000.0,automatic,US
5495,2007,saturn,gas,117000.0,automatic,US
3700,2006,honda,gas,165000.0,automatic,US
4250,2008,saturn,gas,102000.0,automatic,US
14000,2016,ford,gas,85431.0,automatic,US
6495,2009,honda,gas,149000.0,automatic,US
7995,1999,cadillac,gas,54000.0,automatic,US
8995,2012,toyota,gas,81000.0,automatic,US
7995,2010,subaru,gas,108000.0,automatic,US
7900,2008,dodge,gas,141155.0,automatic,US
9995,2010,audi,gas,112368.0,automatic,US
9995,2007,lexus,gas,137521.0,automatic,US
13995,2012,buick,gas,65530.0,automatic,US
12995,2012,audi,gas,97021.0,automatic,US
3500,2007,chrysler,gas,227801.0,automatic,US
10995,2016,volkswagen,gas,95805.0,automatic,US
8995,2007,lexus,gas,152905.0,automatic,US
11995,2015,bmw,gas,94021.0,automatic,US
32995,2018,toyota,gas,59547.0,automatic,US
5000,2008,gmc,gas,215000.0,automatic,US
8995,2018,nissan,gas,109765.0,automatic,US
7950,2003,chevrolet,gas,170000.0,automatic,US
19979,2017,toyota,gas,119200.0,automatic,US
23979,2017,chevrolet,gas,72107.0,automatic,US
34989,2015,chevrolet,gas,107830.0,automatic,US
21500,2016,ford,gas,121400.0,automatic,US
17989,2013,ford,gas,116720.0,automatic,US
3900,2005,cadillac,gas,169000.0,automatic,US
2750,2007,chevrolet,gas,226000.0,automatic,US
25900,2011,ford,diesel,250881.0,automatic,US
2500,2008,ford,diesel,184955.0,automatic,US
11500,2012,ford,gas,176000.0,automatic,US
7995,2006,toyota,gas,256577.0,manual,US
9850,2010,acura,gas,175000.0,automatic,US
4200,2003,ford,gas,253000.0,automatic,US
16500,2008,chevrolet,gas,157700.0,automatic,US
23000,2013,ram,gas,104.0,automatic,US
5200,2010,kia,gas,167898.0,automatic,US
800,2007,ford,gas,185419.0,automatic,US
5500,1998,chevrolet,gas,186000.0,automatic,US
15995,2013,ford,gas,116020.0,automatic,US
10995,2015,chevrolet,gas,113340.0,automatic,US
29995,2017,ford,gas,88962.0,automatic,US
20500,2019,jeep,gas,19560.0,automatic,US
18995,2014,dodge,gas,103500.0,automatic,US
16900,2013,chevrolet,gas,170970.0,automatic,US
3200,2002,mazda,gas,134444.0,automatic,US
5000,2003,nissan,gas,210000.0,manual,US
26500,2014,toyota,gas,137870.0,automatic,US
10000,1995,ford,gas,153300.0,automatic,US
3200,2006,nissan,gas,102985.0,automatic,US
7000,2009,nissan,gas,121524.0,automatic,US
9800,2015,dodge,gas,125000.0,automatic,US
3200,2004,toyota,gas,151000.0,automatic,US
8000,2007,ford,gas,232000.0,automatic,US
14997,2015,dodge,gas,116000.0,automatic,US
16777,2016,ford,gas,70000.0,automatic,US
12695,2012,ford,gas,134603.0,automatic,US
16995,2013,dodge,gas,125124.0,automatic,US
20777,2012,audi,gas,107000.0,automatic,US
17995,2014,audi,gas,95942.0,automatic,US
8495,2010,honda,gas,104731.0,automatic,US
12995,2013,volkswagen,gas,79011.0,automatic,US
10995,2015,ford,gas,71196.0,automatic,US
11995,2013,volkswagen,diesel,87262.0,automatic,US
10995,2013,volkswagen,diesel,94044.0,automatic,US
4300,2011,nissan,gas,125000.0,automatic,US
13995,2014,volkswagen,gas,75825.0,automatic,US
19900,2002,ford,diesel,237031.0,manual,US
32000,2009,pontiac,gas,79500.0,manual,US
16900,2018,chevrolet,gas,59736.0,automatic,US
5200,2005,infiniti,gas,158306.0,automatic,US
3500,2004,chevrolet,gas,183000.0,automatic,US
15900,2016,nissan,gas,93058.0,automatic,US
14495,2015,ford,gas,90000.0,automatic,US
21995,2015,ford,gas,102598.0,automatic,US
26995,2015,ram,diesel,115152.0,automatic,US
7995,2000,chevrolet,gas,152374.0,automatic,US
7995,2011,ford,gas,189834.0,automatic,US
29995,2018,ford,diesel,72951.0,automatic,US
29995,2018,ram,gas,76277.0,automatic,US
23995,2015,ford,gas,90547.0,automatic,US
14995,2014,gmc,gas,138415.0,automatic,US
26995,2017,nissan,gas,52491.0,automatic,US
20500,2013,jeep,gas,102000.0,manual,US
4300,2005,ford,gas,80500.0,automatic,US
6500,2006,mercedes-benz,gas,175000.0,automatic,US
2000,2009,audi,gas,120000.0,automatic,US
5500,1995,cadillac,gas,125000.0,automatic,US
6995,2012,ford,gas,217012.0,automatic,US
14995,1999,chevrolet,gas,135797.0,automatic,US
10995,2008,ford,gas,110310.0,automatic,US
10995,2012,ford,gas,173412.0,automatic,US
11995,2004,ford,gas,145411.0,automatic,US
9995,2010,ford,gas,175303.0,automatic,US
18995,2012,ford,gas,141780.0,automatic,US
28995,2017,nissan,gas,50811.0,automatic,US
7900,2018,nissan,gas,36185.0,automatic,US
9995,2004,ford,gas,153976.0,automatic,US
15995,2015,chevrolet,gas,136694.0,automatic,US
16995,2017,nissan,gas,75852.0,automatic,US
26995,2019,ford,gas,30703.0,automatic,US
8995,2001,chevrolet,gas,136585.0,automatic,US
7995,2000,chevrolet,gas,67482.0,automatic,US
16995,2014,ford,gas,113874.0,automatic,US
10995,2002,chevrolet,gas,53058.0,automatic,US
13995,2010,ram,gas,158615.0,automatic,US
6995,2004,ford,gas,167176.0,automatic,US
27777,2015,gmc,gas,150000.0,automatic,US
16995,2015,ford,gas,80384.0,automatic,US
11450,2018,jeep,gas,42000.0,automatic,US
17995,2016,ford,gas,81037.0,automatic,US
12995,2004,ford,gas,83421.0,automatic,US
20900,2015,chevrolet,gas,75223.0,manual,US
5700,2015,kia,gas,124000.0,automatic,US
5990,2015,kia,gas,67000.0,automatic,US
4500,1999,ford,gas,180000.0,automatic,US
4200,2004,ford,gas,200000.0,automatic,US
18500,2014,chevrolet,gas,133000.0,automatic,US
1350,2001,dodge,gas,197333.0,automatic,US
13500,2010,ford,diesel,138000.0,automatic,US
5500,2006,nissan,gas,198000.0,automatic,US
5500,2007,dodge,gas,156000.0,automatic,US
4500,2011,volkswagen,gas,125000.0,automatic,US
4995,2005,toyota,gas,169300.0,automatic,US
16499,2018,gmc,gas,46128.0,automatic,US
26999,2015,chevrolet,gas,125385.0,automatic,US
5499,2010,mitsubishi,gas,198000.0,automatic,US
4950,2013,ford,gas,112500.0,automatic,US
4650,2006,ford,gas,119029.0,automatic,US
12950,2014,audi,gas,93426.0,manual,US
26950,2016,ram,diesel,252712.0,manual,US
19950,2016,ram,gas,210271.0,automatic,US
6995,2008,acura,gas,169000.0,automatic,US
18700,2017,honda,gas,33112.0,automatic,US
21995,2014,infiniti,gas,98500.0,automatic,US
6000,1998,jeep,gas,65410.0,automatic,US
7500,2009,honda,gas,124000.0,automatic,US
4500,2007,mazda,gas,60000.0,automatic,US
15877,2019,honda,gas,48500.0,automatic,US
4950,2006,audi,gas,160000.0,automatic,US
11850,2014,volkswagen,gas,104537.0,automatic,US
13800,2010,mercedes-benz,gas,99149.0,automatic,US
4000,2006,honda,gas,122316.0,automatic,US
500,2001,jeep,gas,170000.0,automatic,US
4195,2009,pontiac,gas,141000.0,automatic,US
6000,2006,buick,gas,62749.0,automatic,US
18995,2012,ram,gas,157955.0,automatic,US
34995,2017,chevrolet,gas,100473.0,automatic,US
14995,2010,mercedes-benz,gas,128053.0,automatic,US
32995,2016,ford,gas,104705.0,automatic,US
12995,2015,volkswagen,gas,92723.0,automatic,US
12995,2017,chevrolet,gas,79774.0,manual,US
15995,2018,kia,gas,39130.0,automatic,US
4000,2010,chevrolet,other,90199.0,automatic,US
13900,2015,jeep,gas,100294.0,automatic,US
24250,2015,jeep,gas,60000.0,automatic,US
14900,2015,toyota,gas,197000.0,automatic,US
4000,2000,honda,gas,90200.0,automatic,US
3950,2013,chrysler,gas,190000.0,automatic,US
1995,2006,nissan,gas,156072.0,automatic,US
8950,2013,dodge,gas,89951.0,manual,US
2500,2007,chevrolet,gas,209698.0,automatic,US
13500,2013,honda,gas,79177.0,automatic,US
8900,2018,jeep,gas,29405.0,automatic,US
2000,2017,chevrolet,gas,81250.0,automatic,US
30000,2015,jeep,gas,51300.0,automatic,US
10900,2017,jeep,gas,61428.0,automatic,US
8900,2015,chrysler,gas,115125.0,automatic,US
13900,2020,jeep,gas,7312.0,automatic,US
14995,2015,ford,other,173960.0,automatic,US
1400,2004,chrysler,gas,170000.0,automatic,US
19995,2019,ram,gas,13000.0,automatic,US
1100,2003,chrysler,gas,187000.0,manual,US
6500,2009,mini,gas,184000.0,manual,US
5800,2006,nissan,gas,244000.0,automatic,US
3700,2002,honda,gas,152974.0,automatic,US
32000,2014,gmc,gas,65000.0,automatic,US
1350,2001,dodge,gas,197333.0,automatic,US
22500,2019,toyota,gas,11530.0,automatic,US
3400,2006,mercury,gas,175000.0,automatic,US
9900,2017,chevrolet,gas,91680.0,automatic,US
15900,2017,chevrolet,gas,33815.0,manual,US
15877,2019,honda,gas,48500.0,automatic,US
5350,2010,kia,gas,101894.0,automatic,US
1100,2009,chevrolet,gas,137699.0,automatic,US
6000,2009,bmw,gas,175000.0,automatic,US
15500,2018,honda,gas,38000.0,manual,US
7999,2013,kia,gas,131000.0,automatic,US
20995,2012,ford,gas,146314.0,automatic,US
17995,2013,chevrolet,gas,112686.0,automatic,US
14995,2011,ford,gas,190923.0,automatic,US
25995,2015,ram,gas,132331.0,automatic,US
26995,2012,ford,gas,117519.0,automatic,US
34995,2016,ford,gas,108502.0,automatic,US
10750,2014,ram,gas,214000.0,automatic,US
4950,2013,dodge,gas,100000.0,automatic,US
5950,2007,pontiac,gas,60000.0,automatic,US
8950,2010,bmw,gas,119040.0,automatic,US
1200,1994,ford,gas,97760.0,automatic,US
12995,2011,ford,gas,110226.0,automatic,US
20995,2013,chevrolet,gas,92416.0,automatic,US
29995,2015,chevrolet,gas,121260.0,automatic,US
9995,2012,volkswagen,gas,104205.0,automatic,US
8000,2008,chevrolet,gas,268000.0,automatic,US
7500,2013,mini,gas,82000.0,automatic,US
5300,2012,nissan,gas,150000.0,automatic,US
11500,2017,ford,gas,48000.0,automatic,US
9995,2006,toyota,gas,202000.0,automatic,US
2595,2003,ford,gas,149055.0,automatic,US
5990,2015,kia,gas,124000.0,automatic,US
5799,2005,nissan,gas,215000.0,automatic,US
7100,2014,hyundai,gas,111500.0,manual,US
5000,2007,lexus,gas,105000.0,automatic,US
12000,2002,harley-davidson,gas,135000.0,automatic,US
33995,2017,ram,gas,63355.0,automatic,US
15995,2018,nissan,gas,48827.0,automatic,US
7999,2018,nissan,gas,39000.0,automatic,US
24950,2016,ram,diesel,252712.0,manual,US
21950,2019,nissan,gas,13226.0,automatic,US
8900,2016,chevrolet,gas,29845.0,automatic,US
14495,2015,ford,gas,90000.0,automatic,US
4800,2002,toyota,gas,200000.0,automatic,US
4950,2013,ford,gas,112500.0,automatic,US
4950,2013,ford,gas,112500.0,automatic,US
2500,2003,mitsubishi,gas,190003.0,automatic,US
13000,2002,gmc,gas,146000.0,automatic,US
8800,2012,dodge,gas,137210.0,automatic,US
3800,2004,pontiac,gas,119518.0,automatic,US
3700,2004,toyota,gas,135000.0,automatic,US
13995,2012,mercedes-benz,gas,98935.0,automatic,US
15995,2013,mercedes-benz,gas,108844.0,automatic,US
32995,2015,gmc,gas,146678.0,automatic,US
32995,2015,gmc,gas,138053.0,automatic,US
5500,2000,mitsubishi,diesel,200000.0,automatic,US
1795,2002,honda,gas,137055.0,automatic,US
24999,2019,buick,gas,28022.0,automatic,US
11999,2010,nissan,gas,79864.0,other,US
9999,2013,honda,gas,98843.0,automatic,US
24999,2020,buick,gas,1.0,automatic,US
7999,2016,jeep,gas,61640.0,automatic,US
10999,2019,ford,gas,33534.0,automatic,US
5999,2008,chevrolet,gas,87111.0,automatic,US
11999,2020,hyundai,gas,10515.0,automatic,US
3499,2006,chevrolet,gas,63011.0,automatic,US
9999,2018,jeep,gas,13623.0,automatic,US
19999,2020,nissan,gas,12054.0,automatic,US
5999,2008,chevrolet,gas,141936.0,automatic,US
13999,2018,gmc,gas,40540.0,automatic,US
19999,2016,ram,gas,59143.0,automatic,US
17999,2018,ram,gas,78936.0,automatic,US
9999,2018,dodge,gas,48888.0,automatic,US
11999,2014,dodge,gas,40909.0,automatic,US
5950,2011,mini,gas,106100.0,automatic,US
10999,2019,buick,gas,21930.0,automatic,US
8950,2010,bmw,gas,119040.0,automatic,US
22000,2018,toyota,gas,14000.0,automatic,US
11500,2003,ford,diesel,93000.0,automatic,US
8999,2009,chrysler,gas,98250.0,automatic,US
7900,2015,toyota,gas,140000.0,automatic,US
6000,2004,acura,gas,178001.0,manual,US
9490,2017,chevrolet,gas,40000.0,automatic,US
12995,2011,ram,gas,148072.0,automatic,US
17995,2012,chevrolet,gas,164973.0,automatic,US
12995,2005,ford,gas,132842.0,automatic,US
10995,2005,ford,gas,62703.0,automatic,US
12995,2008,ford,gas,95499.0,automatic,US
7950,2006,chevrolet,gas,192563.0,automatic,US
6500,1992,jeep,gas,137338.0,manual,US
18995,2015,dodge,gas,113750.0,automatic,US
25995,2014,ford,gas,151175.0,automatic,US
32995,2015,ram,gas,99934.0,automatic,US
19995,2014,chevrolet,gas,99720.0,automatic,US
29995,2014,ram,gas,101702.0,automatic,US
8995,2016,ford,gas,72000.0,automatic,US
15900,2015,honda,gas,46825.0,automatic,US
19999,2016,ram,gas,59143.0,automatic,US
17999,2018,ram,gas,78936.0,automatic,US
16995,2015,chevrolet,gas,137501.0,automatic,US
20995,2011,ford,gas,102785.0,automatic,US
24995,2015,chevrolet,gas,163827.0,automatic,US
6995,2006,ford,gas,150623.0,automatic,US
8500,2008,ford,gas,98600.0,automatic,US
10700,2006,ford,gas,230000.0,automatic,US
11500,2013,ford,gas,62500.0,automatic,US
3500,2005,ford,gas,170000.0,automatic,US
8000,2013,honda,gas,75000.0,automatic,US
11995,2009,ford,gas,197226.0,automatic,US
33995,2017,chevrolet,gas,91250.0,automatic,US
26995,2014,chevrolet,gas,112569.0,automatic,US
33995,2018,chevrolet,gas,151348.0,automatic,US
24995,2014,ford,gas,165148.0,automatic,US
21995,2014,ford,gas,65454.0,automatic,US
5000,2004,chevrolet,gas,195299.0,automatic,US
4950,2013,ford,gas,112500.0,automatic,US
4500,2005,pontiac,gas,187000.0,automatic,US
15900,2018,chrysler,gas,59871.0,automatic,US
4000,2009,chevrolet,gas,79840.0,automatic,US
9500,2007,cadillac,gas,203000.0,automatic,US
6900,2014,kia,gas,111000.0,automatic,US
4895,2005,ford,gas,109000.0,automatic,US
30000,2015,jeep,gas,51300.0,automatic,US
3700,2004,ford,gas,202000.0,automatic,US
4500,2007,volkswagen,gas,100541.0,automatic,US
3000,2002,pontiac,gas,122700.0,automatic,US
4950,2013,ford,gas,112500.0,automatic,US
8990,2016,ford,gas,86500.0,automatic,US
10995,2008,mercedes-benz,gas,121531.0,automatic,US
33995,2016,chevrolet,gas,107365.0,automatic,US
15995,2014,mercedes-benz,gas,90907.0,automatic,US
25995,2015,ram,gas,140817.0,automatic,US
8700,2014,ford,gas,79600.0,automatic,US
6995,2004,chevrolet,gas,150000.0,automatic,US
9300,2007,chevrolet,gas,150000.0,automatic,US
7200,2008,ford,gas,190000.0,automatic,US
10900,2014,chevrolet,gas,150000.0,automatic,US
5900,2011,chevrolet,gas,132000.0,automatic,US
11200,2016,mazda,gas,60225.0,automatic,US
2850,2004,honda,gas,169000.0,automatic,US
